distance_threshold,outlier_threshold,remove_intersections,latitude,longitude,altitude
2000.0,0,0,41.42869444444444,27.367305555555557,62.0
2000.0,0,0,41.25591666666666,27.117361111111112,44.0
2000.0,0,0,40.93293425311256,26.928125494696136,115.5
2000.0,0,0,41.17636111111111,27.764527777777786,115.0
2000.0,0,0,41.242194444444436,27.684361111111112,91.0
2000.0,0,0,41.341166666666666,27.695055555555548,85.0
2000.0,0,0,41.454388888888886,27.045388888888887,63.0
2000.0,0,0,41.41822222222222,27.219555555555555,53.0
2000.0,0,0,41.30561111111111,27.52175,69.0
2000.0,0,0,41.256694444444435,27.73566666666667,106.0
2000.0,0,0,41.129583333333336,26.48005555555555,19.0
2000.0,0,0,41.13002777777777,27.772972222222233,95.0
2000.0,1,0,41.19741469474853,27.484642408120962,68.33333333333333
2000.0,1,0,41.26856936300622,27.563672238458057,92.0
2000.0,1,0,41.286594985739114,27.447219617398936,60.5
2000.0,1,0,41.334115508915694,27.461215658123425,63.0
2000.0,1,0,41.35579003934904,27.37023395663931,46.0
2000.0,1,0,41.35895939492945,27.323608961454987,43.5
2000.0,1,0,41.36032022548314,27.15446809140841,35.333333333333336
2000.0,1,0,41.34756987057921,27.061094461515907,38.75
2000.0,1,0,41.08104572469689,27.08013311001833,50.0
2000.0,1,0,41.40002510193194,26.90655520508463,35.5
2000.0,1,0,41.341137752099584,26.90924781473091,25.0
2000.0,1,0,41.32266962125314,26.804966706662245,18.0
2000.0,1,0,41.26923686653456,26.690569324604372,18.0
2000.0,1,0,41.24420367164032,26.638811384106674,15.0
2000.0,1,0,41.17069403911791,27.798007628375412,128.0
2000.0,1,0,41.22183413563719,27.87848318761627,146.33333333333334
2000.0,1,0,41.29099150846621,27.967958616773647,148.0
2000.0,1,0,41.24731416339642,27.64736305605811,95.0
2000.0,1,0,40.93675175294019,26.92735418608241,115.5
2000.0,2,0,41.194610959552726,27.46547645834385,68.33333333333333
2000.0,2,0,41.35502796180132,27.37584223037786,46.0
2000.0,2,0,41.36032022548314,27.15446809140841,35.333333333333336
2000.0,2,0,41.34895431781875,27.06240322438652,38.75
2000.0,2,0,41.22183413563719,27.87848318761627,146.33333333333334
2000.0,3,0,41.3482284345165,27.06127988623263,38.75
2000.0,0,1,41.79186111111111,27.27719444444445,233.0
2000.0,0,1,41.090138888888895,27.469055555555553,118.0
2000.0,0,1,41.040416666666665,26.35594444444445,12.0
2000.0,0,1,41.16366666666666,27.49325,87.0
2000.0,0,1,41.18911864482259,27.474301216579786,68.33333333333333
2000.0,0,1,41.268183255619924,27.56325395513923,92.0
2000.0,0,1,41.29985764837416,27.445213924373608,60.5
2000.0,0,1,41.348468137691434,27.46474275284484,63.0
2000.0,0,1,41.355854389214784,27.3711724792246,46.0
2000.0,0,1,41.359127205123634,27.32396364045321,43.5
2000.0,0,1,41.34030555555556,27.26763888888889,44.0
2000.0,0,1,41.36032022548314,27.15446809140841,35.333333333333336
2000.0,0,1,41.350472222222216,27.10927777777778,41.0
2000.0,0,1,41.348498686763094,27.06104966543269,38.75
2000.0,0,1,41.07730754103787,27.094947044560513,50.0
2000.0,0,1,41.388946092467535,26.93424483333955,35.5
2000.0,0,1,41.341137752099584,26.90924781473091,25.0
2000.0,0,1,41.32266962125314,26.804966706662245,18.0
2000.0,0,1,41.26820868503697,26.691203646218877,18.0
2000.0,0,1,41.25140978247831,26.641087453707968,15.0
2000.0,0,1,41.20663888888889,26.607944444444453,11.0
2000.0,0,1,41.085861111111114,26.547277777777786,21.0
2000.0,0,1,41.25444444444445,27.45308333333333,56.0
2000.0,0,1,41.34791666666667,27.287861111111113,45.0
2000.0,0,1,41.36130555555556,27.22475,33.0
2000.0,0,1,41.785916666666665,27.129277777777766,244.0
2000.0,0,1,41.14247222222223,27.599138888888888,89.0
2000.0,0,1,41.34663888888889,27.83152777777777,111.0
2000.0,0,1,41.060138888888886,27.338777777777768,111.0
2000.0,0,1,41.27666666666666,27.01933333333333,100.0
2000.0,0,1,41.683166666666665,27.19808333333333,166.0
2000.0,0,1,41.169326332275325,27.806793849619694,128.0
2000.0,0,1,41.220622069841795,27.868182221897825,146.33333333333334
2000.0,0,1,41.27559114374505,27.94090885393443,148.0
2000.0,0,1,41.20252777777778,27.82125,119.0
2000.0,0,1,41.24646331881796,27.63494369126521,95.0
2000.0,0,1,41.21675000000001,27.52633333333333,76.0
2000.0,0,1,41.29263888888889,27.50344444444445,55.0
2000.0,0,1,41.42869444444444,27.367305555555557,62.0
2000.0,0,1,41.25591666666666,27.117361111111112,44.0
2000.0,0,1,40.936312280958624,26.92723291453165,115.5
2000.0,0,1,41.17636111111111,27.764527777777786,115.0
2000.0,0,1,41.242194444444436,27.684361111111112,91.0
2000.0,0,1,41.341166666666666,27.695055555555548,85.0
2000.0,0,1,41.454388888888886,27.045388888888887,63.0
2000.0,0,1,41.41822222222222,27.219555555555555,53.0
2000.0,0,1,41.30561111111111,27.52175,69.0
2000.0,0,1,41.256694444444435,27.73566666666667,106.0
2000.0,0,1,41.129583333333336,26.48005555555555,19.0
2000.0,0,1,41.13002777777777,27.772972222222233,95.0
2000.0,1,1,41.18497006766757,27.48075759136869,68.33333333333333
2000.0,1,1,41.269894619391216,27.565281948212753,92.0
2000.0,1,1,41.301611545654346,27.44571877200233,60.5
2000.0,1,1,41.349581119750674,27.47273295576613,63.0
2000.0,1,1,41.355686753402416,27.37081768214653,46.0
2000.0,1,1,41.34834242959657,27.322410618353643,43.5
2000.0,1,1,41.36032022548314,27.15446809140841,35.333333333333336
2000.0,1,1,41.34723228634842,27.06038679868623,38.75
2000.0,1,1,41.074322609200074,27.08038753450925,50.0
2000.0,1,1,41.40002510193194,26.90655520508463,35.5
2000.0,1,1,41.341137752099584,26.90924781473091,25.0
2000.0,1,1,41.32261964775125,26.80525878217889,18.0
2000.0,1,1,41.26820868503697,26.691203646218877,18.0
2000.0,1,1,41.2521024387099,26.637001462899605,15.0
2000.0,1,1,41.170467548871606,27.796716388916163,128.0
2000.0,1,1,41.220622069841795,27.868182221897825,146.33333333333334
2000.0,1,1,41.29099150846621,27.967958616773647,148.0
2000.0,1,1,41.24646331881796,27.63494369126521,95.0
2000.0,1,1,40.93220616417477,26.92701227370252,115.5
2000.0,2,1,41.19432274360256,27.469677397175154,68.33333333333333
2000.0,2,1,41.35579003934904,27.37023395663931,46.0
2000.0,2,1,41.36032022548314,27.15446809140841,35.333333333333336
2000.0,2,1,41.34900505215656,27.062111192524696,38.75
2000.0,2,1,41.22444344245974,27.871973846596145,146.33333333333334
2000.0,3,1,41.348498686763094,27.06104966543269,38.75
2500.0,0,0,41.79186111111111,27.27719444444445,233.0
2500.0,0,0,41.090138888888895,27.469055555555553,118.0
2500.0,0,0,41.040416666666665,26.35594444444445,12.0
2500.0,0,0,41.18359643121384,27.48586970585595,73.0
2500.0,0,0,41.2661170958989,27.55805894828823,92.0
2500.0,0,0,41.31589841756168,27.45994417481909,63.33333333333334
2500.0,0,0,41.34280555555557,27.456888888888887,57.0
2500.0,0,0,41.35694850675994,27.381914203245874,46.0
2500.0,0,0,41.349128726631115,27.29442989241595,44.33333333333334
2500.0,0,0,41.36191204138638,27.15062832066077,35.333333333333336
2500.0,0,0,41.3560240448849,27.08001886474256,41.0
2500.0,0,0,41.082851964726,27.08429854647253,50.0
2500.0,0,0,41.38710746705448,26.937705865025322,35.5
2500.0,0,0,41.34858333333335,26.886416666666666,22.0
2500.0,0,0,41.32254021798392,26.800342205793875,18.0
2500.0,0,0,41.26348191175048,26.66485635751216,12.0
2500.0,0,0,41.20663888888889,26.607944444444453,11.0
2500.0,0,0,41.085861111111114,26.547277777777786,21.0
2500.0,0,0,41.25444444444445,27.45308333333333,56.0
2500.0,0,0,41.363444444444454,27.326777777777767,43.0
2500.0,0,0,41.36130555555556,27.22475,33.0
2500.0,0,0,41.34236111111111,27.038888888888888,32.0
2500.0,0,0,41.336083333333335,26.922472222222233,28.0
2500.0,0,0,41.28483333333333,26.698777777777767,24.0
2500.0,0,0,41.246833333333335,26.6185,18.0
2500.0,0,0,41.785916666666665,27.129277777777766,244.0
2500.0,0,0,41.14247222222223,27.599138888888888,89.0
2500.0,0,0,41.34663888888889,27.83152777777777,111.0
2500.0,0,0,41.060138888888886,27.338777777777768,111.0
2500.0,0,0,41.27666666666666,27.01933333333333,100.0
2500.0,0,0,41.683166666666665,27.19808333333333,166.0
2500.0,0,0,41.18326462902081,27.816392928548503,125.0
2500.0,0,0,41.22943771715094,27.87041228495705,146.33333333333334
2500.0,0,0,41.28773651475536,27.94041335178379,148.0
2500.0,0,0,41.248184053691865,27.660080943154444,93.66666666666669
2500.0,0,0,41.21675000000001,27.52633333333333,76.0
2500.0,0,0,41.29900648637879,27.500447428249405,62.0
2500.0,0,0,41.42869444444444,27.367305555555557,62.0
2500.0,0,0,41.25591666666666,27.117361111111112,44.0
2500.0,0,0,40.93881134765613,26.926097728631174,115.5
2500.0,0,0,41.17636111111111,27.764527777777786,115.0
2500.0,0,0,41.341166666666666,27.695055555555548,85.0
2500.0,0,0,41.454388888888886,27.045388888888887,63.0
2500.0,0,0,41.41822222222222,27.219555555555555,53.0
2500.0,0,0,41.256694444444435,27.73566666666667,106.0
2500.0,0,0,41.129583333333336,26.48005555555555,19.0
2500.0,0,0,41.13002777777777,27.772972222222233,95.0
2500.0,1,0,41.18350388879709,27.487678786411948,73.0
2500.0,1,0,41.2733274676101,27.57056723960405,92.0
2500.0,1,0,41.3165158029907,27.47066130002366,63.33333333333334
2500.0,1,0,41.356977004000456,27.368734478880647,46.0
2500.0,1,0,41.34561924951164,27.29342760135528,44.33333333333334
2500.0,1,0,41.35912097767713,27.15474131383147,35.333333333333336
2500.0,1,0,41.35563582195307,27.079603035512967,41.0
2500.0,1,0,41.09251321321104,27.08700249843709,50.0
2500.0,1,0,41.40120022941853,26.929391580990266,35.5
2500.0,1,0,41.322160366773424,26.80390795307945,18.0
2500.0,1,0,41.262630441820185,26.663095696953217,12.0
2500.0,1,0,41.18183038191682,27.8141344528908,125.0
2500.0,1,0,41.22084922636724,27.88813070156421,146.33333333333334
2500.0,1,0,41.27039652404151,27.94816595710993,148.0
2500.0,1,0,41.248184053691865,27.660080943154444,93.66666666666669
2500.0,1,0,41.29649868384721,27.4951253729006,62.0
2500.0,1,0,40.940701466586326,26.924490297132483,115.5
2500.0,2,0,41.18537947893757,27.48362887596489,73.0
2500.0,2,0,41.31324742686858,27.472744720980874,63.33333333333334
2500.0,2,0,41.34984100703301,27.38171322601358,46.0
2500.0,2,0,41.34907392671988,27.289509195142816,44.33333333333334
2500.0,2,0,41.36312673644439,27.151585331305327,35.333333333333336
2500.0,2,0,41.35563582195307,27.079603035512967,41.0
2500.0,2,0,41.18469159374824,27.817424117764173,125.0
2500.0,2,0,41.22084922636724,27.88813070156421,146.33333333333334
2500.0,2,0,41.24500324837443,27.654673936492056,93.66666666666669
2500.0,3,0,41.18199195909718,27.48969151125434,73.0
2500.0,3,0,41.36312741690959,27.092133711390023,41.0
2500.0,0,1,41.79186111111111,27.27719444444445,233.0
2500.0,0,1,41.090138888888895,27.469055555555553,118.0
2500.0,0,1,41.040416666666665,26.35594444444445,12.0
2500.0,0,1,41.181069977403716,27.472906078205792,73.0
2500.0,0,1,41.269894619391216,27.565281948212753,92.0
2500.0,0,1,41.31589841756168,27.45994417481909,63.33333333333334
2500.0,0,1,41.34280555555557,27.456888888888887,57.0
2500.0,0,1,41.35448609046033,27.376300037775234,46.0
2500.0,0,1,41.3461984761376,27.291447154109697,44.33333333333334
2500.0,0,1,41.358733386782546,27.16750337141745,35.333333333333336
2500.0,0,1,41.35590433491771,27.08335521986514,41.0
2500.0,0,1,41.0873284980872,27.083721044415263,50.0
2500.0,0,1,41.38481067227261,26.937676134797268,35.5
2500.0,0,1,41.34858333333335,26.886416666666666,22.0
2500.0,0,1,41.32261964775125,26.80525878217889,18.0
2500.0,0,1,41.26443246225974,26.66603327665116,12.0
2500.0,0,1,41.20663888888889,26.607944444444453,11.0
2500.0,0,1,41.085861111111114,26.547277777777786,21.0
2500.0,0,1,41.25444444444445,27.45308333333333,56.0
2500.0,0,1,41.363444444444454,27.326777777777767,43.0
2500.0,0,1,41.36130555555556,27.22475,33.0
2500.0,0,1,41.34236111111111,27.038888888888888,32.0
2500.0,0,1,41.336083333333335,26.922472222222233,28.0
2500.0,0,1,41.28483333333333,26.698777777777767,24.0
2500.0,0,1,41.246833333333335,26.6185,18.0
2500.0,0,1,41.785916666666665,27.129277777777766,244.0
2500.0,0,1,41.14247222222223,27.599138888888888,89.0
2500.0,0,1,41.34663888888889,27.83152777777777,111.0
2500.0,0,1,41.060138888888886,27.338777777777768,111.0
2500.0,0,1,41.27666666666666,27.01933333333333,100.0
2500.0,0,1,41.683166666666665,27.19808333333333,166.0
2500.0,0,1,41.18183038191682,27.8141344528908,125.0
2500.0,0,1,41.217291168594976,27.86005951290787,146.33333333333334
2500.0,0,1,41.28888966258774,27.94167604243718,148.0
2500.0,0,1,41.24500324837443,27.654673936492056,93.66666666666669
2500.0,0,1,41.21675000000001,27.52633333333333,76.0
2500.0,0,1,41.28903067329683,27.527911210570785,62.0
2500.0,0,1,41.42869444444444,27.367305555555557,62.0
2500.0,0,1,41.25591666666666,27.117361111111112,44.0
2500.0,0,1,40.9376121001032,26.92637507373001,115.5
2500.0,0,1,41.17636111111111,27.764527777777786,115.0
2500.0,0,1,41.341166666666666,27.695055555555548,85.0
2500.0,0,1,41.454388888888886,27.045388888888887,63.0
2500.0,0,1,41.41822222222222,27.219555555555555,53.0
2500.0,0,1,41.256694444444435,27.73566666666667,106.0
2500.0,0,1,41.129583333333336,26.48005555555555,19.0
2500.0,0,1,41.13002777777777,27.772972222222233,95.0
2500.0,1,1,41.18231513637472,27.48917257418281,73.0
2500.0,1,1,41.266711960577155,27.557311843556164,92.0
2500.0,1,1,41.31589841756168,27.45994417481909,63.33333333333334
2500.0,1,1,41.356500174731934,27.364917436089076,46.0
2500.0,1,1,41.3457630825726,27.296534196392606,44.33333333333334
2500.0,1,1,41.361453040644456,27.153256609124078,35.333333333333336
2500.0,1,1,41.35607303906239,27.08370917237524,41.0
2500.0,1,1,41.09046980892516,27.085515333824677,50.0
2500.0,1,1,41.386128302793075,26.93804470842488,35.5
2500.0,1,1,41.32266962125314,26.804966706662245,18.0
2500.0,1,1,41.262630441820185,26.663095696953217,12.0
2500.0,1,1,41.185136766595114,27.81877999546341,125.0
2500.0,1,1,41.22943771715094,27.87041228495705,146.33333333333334
2500.0,1,1,41.28773651475536,27.94041335178379,148.0
2500.0,1,1,41.24500324837443,27.654673936492056,93.66666666666669
2500.0,1,1,41.299363030891975,27.503615843236776,62.0
2500.0,1,1,40.93149666716101,26.92712062277582,115.5
2500.0,2,1,41.18370035072889,27.4852876932028,73.0
2500.0,2,1,41.3165158029907,27.47066130002366,63.33333333333334
2500.0,2,1,41.35736392827629,27.36915220829757,46.0
2500.0,2,1,41.34848102257784,27.29025958397521,44.33333333333334
2500.0,2,1,41.36312673644439,27.151585331305327,35.333333333333336
2500.0,2,1,41.36273925295575,27.091717746166854,41.0
2500.0,2,1,41.185136766595114,27.81877999546341,125.0
2500.0,2,1,41.22943771715094,27.87041228495705,146.33333333333334
2500.0,2,1,41.24985524020885,27.656226828318378,93.66666666666669
2500.0,3,1,41.18521219336957,27.483274819685263,73.0
2500.0,3,1,41.361202792865356,27.09128415780333,41.0
3000.0,0,0,41.79186111111111,27.27719444444445,233.0
3000.0,0,0,41.090138888888895,27.469055555555553,118.0
3000.0,0,0,41.040416666666665,26.35594444444445,12.0
3000.0,0,0,41.1818993478859,27.491500544160925,73.0
3000.0,0,0,41.27518395357001,27.57692880621741,92.0
3000.0,0,0,41.32066663556987,27.47423336584497,61.75
3000.0,0,0,41.35357244043877,27.35671761777384,44.0
3000.0,0,0,41.34684920063963,27.30082973049699,44.5
3000.0,0,0,41.3696570634475,27.140561820043867,35.333333333333336
3000.0,0,0,41.342678924979225,27.07484641383068,39.2
3000.0,0,0,41.08484586910575,27.08211127525827,50.0
3000.0,0,0,41.4065,26.92894444444445,37.0
3000.0,0,0,41.3572186055561,26.89873048102516,28.0
3000.0,0,0,41.30858333333333,26.789777777777786,18.0
3000.0,0,0,41.27673170038568,26.68437693870773,18.0
3000.0,0,0,41.232468323396795,26.618389246478767,13.666666666666664
3000.0,0,0,41.085861111111114,26.547277777777786,21.0
3000.0,0,0,41.25444444444445,27.45308333333333,56.0
3000.0,0,0,41.348638888888885,27.39319444444445,49.0
3000.0,0,0,41.36130555555556,27.22475,33.0
3000.0,0,0,41.324333333333335,26.82922222222221,18.0
3000.0,0,0,41.785916666666665,27.129277777777766,244.0
3000.0,0,0,41.14247222222223,27.599138888888888,89.0
3000.0,0,0,41.34663888888889,27.83152777777777,111.0
3000.0,0,0,41.060138888888886,27.338777777777768,111.0
3000.0,0,0,41.27666666666666,27.01933333333333,100.0
3000.0,0,0,41.683166666666665,27.19808333333333,166.0
3000.0,0,0,41.198066450445964,27.78586153571689,122.5
3000.0,0,0,41.211658356856944,27.870699700342414,146.33333333333334
3000.0,0,0,41.27326901617092,27.96773946629265,148.0
3000.0,0,0,41.240799242694244,27.659186543467754,93.66666666666669
3000.0,0,0,41.21675000000001,27.52633333333333,76.0
3000.0,0,0,41.30377671768447,27.5021317170119,62.0
3000.0,0,0,41.42869444444444,27.367305555555557,62.0
3000.0,0,0,41.25591666666666,27.117361111111112,44.0
3000.0,0,0,40.940701466586326,26.924490297132483,115.5
3000.0,0,0,41.341166666666666,27.695055555555548,85.0
3000.0,0,0,41.454388888888886,27.045388888888887,63.0
3000.0,0,0,41.41822222222222,27.219555555555555,53.0
3000.0,0,0,41.256694444444435,27.73566666666667,106.0
3000.0,0,0,41.129583333333336,26.48005555555555,19.0
3000.0,0,0,41.13002777777777,27.772972222222233,95.0
3000.0,1,0,41.18161231801216,27.472450061019448,73.0
3000.0,1,0,41.2747252759673,27.57434381206731,92.0
3000.0,1,0,41.316686746151746,27.447789224272885,61.75
3000.0,1,0,41.35269518452601,27.351253018244833,44.0
3000.0,1,0,41.36386678074006,27.26828438163125,44.5
3000.0,1,0,41.35791185954176,27.1629798586584,35.333333333333336
3000.0,1,0,41.35016512474918,27.07331578060986,39.2
3000.0,1,0,41.098251489759356,27.09898253145185,50.0
3000.0,1,0,41.3572186055561,26.89873048102516,28.0
3000.0,1,0,41.285332593830574,26.704158067014788,18.0
3000.0,1,0,41.232468323396795,26.618389246478767,13.666666666666664
3000.0,1,0,41.19765334359703,27.786584284055987,122.5
3000.0,1,0,41.211658356856944,27.870699700342414,146.33333333333334
3000.0,1,0,41.27900735723152,27.93138156184537,148.0
3000.0,1,0,41.240799242694244,27.659186543467754,93.66666666666669
3000.0,1,0,41.30028823435651,27.49713903417837,62.0
3000.0,1,0,40.94275872627273,26.93387864824141,115.5
3000.0,2,0,41.185033467404594,27.481693669893087,73.0
3000.0,2,0,41.31648483141216,27.448887252125438,61.75
3000.0,2,0,41.352205005719625,27.351419162316407,44.0
3000.0,2,0,41.3586562721841,27.17453061754021,35.333333333333336
3000.0,2,0,41.35016512474918,27.07331578060986,39.2
3000.0,2,0,41.3572186055561,26.89873048102516,28.0
3000.0,2,0,41.22481185482565,26.63448625008723,13.666666666666664
3000.0,2,0,41.19754201227486,27.78598554258151,122.5
3000.0,2,0,41.211114312384666,27.87115250972373,146.33333333333334
3000.0,2,0,41.24456019106513,27.66518444912924,93.66666666666669
3000.0,3,0,41.18021607887699,27.47510808214394,73.0
3000.0,3,0,41.31648483141216,27.448887252125438,61.75
3000.0,3,0,41.35357244043877,27.35671761777384,44.0
3000.0,3,0,41.342678924979225,27.07484641383068,39.2
3000.0,3,0,41.198066450445964,27.78586153571689,122.5
3000.0,0,1,41.79186111111111,27.27719444444445,233.0
3000.0,0,1,41.090138888888895,27.469055555555553,118.0
3000.0,0,1,41.040416666666665,26.35594444444445,12.0
3000.0,0,1,41.17734848653773,27.47826089795523,73.0
3000.0,0,1,41.272555319426615,27.569730512613827,92.0
3000.0,0,1,41.31693266891419,27.44829550770698,61.75
3000.0,0,1,41.35419160360063,27.353215244116072,44.0
3000.0,0,1,41.34874146075279,27.294012716962534,44.5
3000.0,0,1,41.35906800163545,27.14185496161813,35.333333333333336
3000.0,0,1,41.342678924979225,27.07484641383068,39.2
3000.0,0,1,41.0815356378424,27.07996514943368,50.0
3000.0,0,1,41.4065,26.92894444444445,37.0
3000.0,0,1,41.3572186055561,26.89873048102516,28.0
3000.0,0,1,41.30858333333333,26.789777777777786,18.0
3000.0,0,1,41.26923686653456,26.690569324604372,18.0
3000.0,0,1,41.232468323396795,26.618389246478767,13.666666666666664
3000.0,0,1,41.085861111111114,26.547277777777786,21.0
3000.0,0,1,41.25444444444445,27.45308333333333,56.0
3000.0,0,1,41.348638888888885,27.39319444444445,49.0
3000.0,0,1,41.36130555555556,27.22475,33.0
3000.0,0,1,41.324333333333335,26.82922222222221,18.0
3000.0,0,1,41.785916666666665,27.129277777777766,244.0
3000.0,0,1,41.14247222222223,27.599138888888888,89.0
3000.0,0,1,41.34663888888889,27.83152777777777,111.0
3000.0,0,1,41.060138888888886,27.338777777777768,111.0
3000.0,0,1,41.27666666666666,27.01933333333333,100.0
3000.0,0,1,41.683166666666665,27.19808333333333,166.0
3000.0,0,1,41.19754201227486,27.78598554258151,122.5
3000.0,0,1,41.21171145260483,27.87040882224509,146.33333333333334
3000.0,0,1,41.28128482005381,27.97687178617312,148.0
3000.0,0,1,41.24035188705982,27.657830652347627,93.66666666666669
3000.0,0,1,41.21675000000001,27.52633333333333,76.0
3000.0,0,1,41.29077617884981,27.54006440818507,62.0
3000.0,0,1,41.42869444444444,27.367305555555557,62.0
3000.0,0,1,41.25591666666666,27.117361111111112,44.0
3000.0,0,1,40.934032933578756,26.92842866562325,115.5
3000.0,0,1,41.341166666666666,27.695055555555548,85.0
3000.0,0,1,41.454388888888886,27.045388888888887,63.0
3000.0,0,1,41.41822222222222,27.219555555555555,53.0
3000.0,0,1,41.256694444444435,27.73566666666667,106.0
3000.0,0,1,41.129583333333336,26.48005555555555,19.0
3000.0,0,1,41.13002777777777,27.772972222222233,95.0
3000.0,1,1,41.1818993478859,27.491500544160925,73.0
3000.0,1,1,41.26638843758796,27.55783106431255,92.0
3000.0,1,1,41.32066663556987,27.47423336584497,61.75
3000.0,1,1,41.352205005719625,27.351419162316407,44.0
3000.0,1,1,41.35462940452109,27.25400043200811,44.5
3000.0,1,1,41.357962891230734,27.16268785074428,35.333333333333336
3000.0,1,1,41.35016512474918,27.07331578060986,39.2
3000.0,1,1,41.090137883678906,27.109827673982693,50.0
3000.0,1,1,41.3572186055561,26.89873048102516,28.0
3000.0,1,1,41.276221054425456,26.683320115318626,18.0
3000.0,1,1,41.232468323396795,26.618389246478767,13.666666666666664
3000.0,1,1,41.180828969394156,27.799903058931452,122.5
3000.0,1,1,41.21225549371512,27.8699560032808,146.33333333333334
3000.0,1,1,41.267253438962115,27.953986018730284,148.0
3000.0,1,1,41.2440604329636,27.66411958381101,93.66666666666669
3000.0,1,1,41.29905874900212,27.52468036064107,62.0
3000.0,1,1,40.93523218954704,26.928151361832427,115.5
3000.0,2,1,41.18199195909718,27.48969151125434,73.0
3000.0,2,1,41.31693266891419,27.44829550770698,61.75
3000.0,2,1,41.35419160360063,27.353215244116072,44.0
3000.0,2,1,41.378175793784216,27.14849203463003,35.333333333333336
3000.0,2,1,41.35016512474918,27.07331578060986,39.2
3000.0,2,1,41.3572186055561,26.89873048102516,28.0
3000.0,2,1,41.232468323396795,26.618389246478767,13.666666666666664
3000.0,2,1,41.198066450445964,27.78586153571689,122.5
3000.0,2,1,41.212574042817614,27.86821070901213,146.33333333333334
3000.0,2,1,41.239966186004665,27.657411983992986,93.66666666666669
3000.0,3,1,41.186614619438174,27.47541726232153,73.0
3000.0,3,1,41.31648483141216,27.448887252125438,61.75
3000.0,3,1,41.35269518452601,27.351253018244833,44.0
3000.0,3,1,41.35016512474918,27.07331578060986,39.2
3000.0,3,1,41.198066450445964,27.78586153571689,122.5
3500.0,0,0,41.79186111111111,27.27719444444445,233.0
3500.0,0,0,41.090138888888895,27.469055555555553,118.0
3500.0,0,0,41.040416666666665,26.35594444444445,12.0
3500.0,0,0,41.18890566264179,27.50676400765568,73.6
3500.0,0,0,41.24682735786035,27.584644085623736,92.0
3500.0,0,0,41.318422480620505,27.483441753379765,61.83333333333334
3500.0,0,0,41.357029490732906,27.358015642797376,45.0
3500.0,0,0,41.346492636593524,27.245245590872003,44.5
3500.0,0,0,41.36988888888889,27.176,42.0
3500.0,0,0,41.343688885995995,27.119121726871985,38.0
3500.0,0,0,41.08006343812397,27.08839838021536,50.0
3500.0,0,0,41.36469444444445,27.061805555555555,38.0
3500.0,0,0,41.4065,26.92894444444445,37.0
3500.0,0,0,41.360676961894406,26.89602038651772,28.0
3500.0,0,0,41.30858333333333,26.789777777777786,18.0
3500.0,0,0,41.257394125126616,26.654636143867783,14.0
3500.0,0,0,41.20663888888889,26.607944444444453,11.0
3500.0,0,0,41.085861111111114,26.547277777777786,21.0
3500.0,0,0,41.25444444444445,27.45308333333333,56.0
3500.0,0,0,41.36130555555556,27.22475,33.0
3500.0,0,0,41.34236111111111,27.038888888888888,32.0
3500.0,0,0,41.324333333333335,26.82922222222221,18.0
3500.0,0,0,41.28483333333333,26.698777777777767,24.0
3500.0,0,0,41.785916666666665,27.129277777777766,244.0
3500.0,0,0,41.14247222222223,27.599138888888888,89.0
3500.0,0,0,41.34663888888889,27.83152777777777,111.0
3500.0,0,0,41.060138888888886,27.338777777777768,111.0
3500.0,0,0,41.27666666666666,27.01933333333333,100.0
3500.0,0,0,41.683166666666665,27.19808333333333,166.0
3500.0,0,0,41.17517134317127,27.80636296335207,122.5
3500.0,0,0,41.23639738472061,27.867870138281425,146.33333333333334
3500.0,0,0,41.292893326667816,27.945011807403976,148.0
3500.0,0,0,41.244735858098686,27.66676786167789,93.66666666666669
3500.0,0,0,41.42869444444444,27.367305555555557,62.0
3500.0,0,0,41.25591666666666,27.117361111111112,44.0
3500.0,0,0,40.937781552504156,26.926725965903806,115.5
3500.0,0,0,41.341166666666666,27.695055555555548,85.0
3500.0,0,0,41.454388888888886,27.045388888888887,63.0
3500.0,0,0,41.41822222222222,27.219555555555555,53.0
3500.0,0,0,41.256694444444435,27.73566666666667,106.0
3500.0,0,0,41.129583333333336,26.48005555555555,19.0
3500.0,0,0,41.13002777777777,27.772972222222233,95.0
3500.0,1,0,41.18890566264179,27.50676400765568,73.6
3500.0,1,0,41.263445319593814,27.55238271848681,92.0
3500.0,1,0,41.318422480620505,27.483441753379765,61.83333333333334
3500.0,1,0,41.35913200610944,27.360458786721807,45.0
3500.0,1,0,41.31957863767497,27.267305144517326,44.5
3500.0,1,0,41.34657712316321,27.118405960888165,38.0
3500.0,1,0,41.09855634193232,27.09723730182459,50.0
3500.0,1,0,41.355442819971856,26.89701067658657,28.0
3500.0,1,0,41.258075436984,26.65604443765957,14.0
3500.0,1,0,41.17500525765641,27.8060080312134,122.5
3500.0,1,0,41.23778359382907,27.87165168579968,146.33333333333334
3500.0,1,0,41.28888966258774,27.94167604243718,148.0
3500.0,1,0,41.244911499126346,27.668351284905434,93.66666666666669
3500.0,1,0,40.922220684078326,26.954056656900434,115.5
3500.0,2,0,41.18890566264179,27.50676400765568,73.6
3500.0,2,0,41.31790734239912,27.48314385170692,61.83333333333334
3500.0,2,0,41.35963502092664,27.36152315806013,45.0
3500.0,2,0,41.347066978075894,27.11823799818782,38.0
3500.0,2,0,41.359057614703296,26.89740608568735,28.0
3500.0,2,0,41.25764172485429,26.653176776567758,14.0
